Intensity Rep #1,Intensity L Rep #1,Intensity H Rep #1,Intensity Rep #2,Intensity L Rep #2,Intensity H Rep #2,Intensity Rep #3,Intensity L Rep #3,Intensity H Rep #3
36873000,18220000,18652000,40122000,21846000,18275000,35645000,21928000,13717000
388420000,260180000,128240000,792480000,471680000,320800000,455520000,264030000,191480000
118560000,95625000,22935000,33961000,30881000,3080000,208520000,156360000,52154000
5096300000,3032000000,2064300000,3477000000,1970300000,1506700000,4169600000,2450300000,1719400000
57955000,37129000,20826000,51100000,29872000,21228000,48952000,33801000,15151000
2054200000,1372000000,682230000,2138500000,1444100000,694420000,1682700000,1116100000,566610000
815350000,636620000,178730000,573010000,414080000,158930000,590950000,456480000,134470000
700100000,388550000,311560000,736790000,417710000,319090000,1182900000,454120000,728780000
798810000,509860000,288950000,659560000,394040000,265520000,801340000,481230000,320110000
242110000,170430000,71682000,160940000,110100000,50844000,53362000,35568000,17793000
818010000,572290000,245720000,751270000,513540000,237720000,882950000,529110000,353840000
1717100000,1084900000,632270000,1498700000,996770000,501920000,1859000000,1137500000,721530000
627560000,417800000,209760000,516580000,345250000,171330000,356950000,241990000,114960000
834930000,376070000,458860000,344630000,279970000,64659000,229430000,135170000,94265000
918360000,611790000,306570000,1282200000,895660000,386550000,778950000,513770000,265180000
3105900000,1729900000,1376000000,3930400000,2334100000,1596300000,3734900000,2016300000,1718500000
448910000,261510000,187400000,364180000,237890000,126290000,445150000,274220000,170930000
281520000,148220000,133300000,401830000,204990000,196850000,236900000,120600000,116300000
4899300000,3075500000,1823800000,7333000000,4457300000,2875700000,6629700000,3918500000,2711100000
24543000000,14470000000,10074000000,22636000000,14214000000,8422600000,17193000000,10088000000,7104900000
35067000000,21865000000,13202000000,34542000000,20335000000,14207000000,26978000000,16741000000,10237000000
46942000,33771000,13171000,29305000,20129000,9175900,23796000,14240000,9556000
44592000000,27502000000,17089000000,42266000000,26259000000,16007000000,35581000000,22070000000,13511000000
29151000000,18208000000,10944000000,27667000000,17264000000,10403000000,26134000000,16136000000,9997600000
8848300000,5576100000,3272200000,8258800000,5092400000,3166400000,7671900000,4869500000,2802400000
18136000,15843000,2292500,66489000,44678000,21811000,62279000,44789000,17490000
55114000,43747000,11367000,0,0,0,48059000,34377000,13682000
4333200000,2558300000,1774800000,4452600000,2490200000,1962400000,4889200000,2795200000,2094000000
50706000,24048000,26658000,0,0,0,0,0,0
541970000,326090000,215880000,523570000,338700000,184880000,280440000,181870000,98573000
0,0,0,324270000,132430000,191840000,0,0,0
68187000,39586000,28601000,84479000,52250000,32229000,16053000,11375000,4677900
83563000,77392000,6171400,109280000,106620000,2657300,86043000,79592000,6451300
150470000,93723000,56752000,96252000,64290000,31962000,128530000,79133000,49396000
54413000,43530000,10883000,131730000,108260000,23467000,0,0,0
186630000,91916000,94716000,152680000,66283000,86394000,228910000,102510000,126400000
25135000,13354000,11782000,91355000,61536000,29819000,33796000,21302000,12495000
242580000,133140000,109450000,149560000,90595000,58962000,927650000,549200000,378450000
384770000,175730000,209040000,76773000,4968800,71804000,0,0,0
95428000,58584000,36844000,99022000,52535000,46487000,44128000,33200000,10927000
169530000,63508000,106020000,479390000,265580000,213810000,267200000,91583000,175620000
1822700000,885810000,936930000,2336200000,1128300000,1207900000,1346700000,633570000,713140000
909970000,495710000,414260000,472630000,273530000,199100000,603130000,330450000,272670000
161200000,86325000,74873000,222140000,130980000,91162000,112510000,59584000,52927000
13544000000,5878100000,7665700000,13247000000,5803500000,7443700000,10840000000,4839100000,6001000000
1028100000,327600000,700530000,516960000,332050000,184900000,808240000,519270000,288960000
39348000,4651000,34697000,41473000,27597000,13877000,15178000,11195000,3982700
94092000,53306000,40786000,277940000,165190000,112750000,389450000,270030000,119420000
4381800000,2882200000,1499700000,3583500000,2251100000,1332500000,4817900000,3116500000,1701400000
1787800000,939150000,848690000,2241000000,1174900000,1066100000,1879400000,1016100000,863240000
7164100000,3340300000,3823800000,4478000000,2005000000,2473000000,6413100000,3022000000,3391100000
5061700000,2122300000,2939400000,4763700000,1960000000,2803700000,4192100000,1691300000,2500700000
509400000,214010000,295390000,475910000,178610000,297310000,460610000,206000000,254610000
69823000,49797000,20026000,30156000,20848000,9308500,36623000,23360000,13263000
386920000,254720000,132200000,521090000,321010000,200080000,364130000,234800000,129330000
4345200000,2062300000,2282900000,3990100000,1831900000,2158100000,3539500000,1557300000,1982200000
6158000000,3097000000,3061100000,6360900000,3189600000,3171400000,4710100000,2356500000,2353600000
400630000,118020000,282610000,578050000,140190000,437860000,332310000,60661000,271650000
364980000,208660000,156320000,418450000,264600000,153850000,376800000,231230000,145570000
42360000,31911000,10449000,88517000,54387000,34130000,70910000,46719000,24192000
4506100,3207500,1298600,8244800,6526600,1718200,20950000,16029000,4920200
161410000,122580000,38833000,44261000,35113000,9148200,150600000,119790000,30818000
38231000,31033000,7198600,0,0,0,40321000,30508000,9813900
4307700000,2063200000,2244400000,5120000000,2538800000,2581200000,4112100000,2010600000,2101500000
401390000,217170000,184210000,456440000,284380000,172050000,138120000,79897000,58220000
487870000,335840000,152030000,840570000,622620000,217960000,909920000,637440000,272480000
2575200000,1604400000,970790000,2831100000,1752400000,1078600000,1799400000,1119800000,679640000
420430000,311670000,108760000,159890000,116580000,43312000,490410000,330840000,159560000
0,0,0,25776000,20300000,5476800,12123000,7707500,4415200
183040000,131930000,51105000,173650000,134120000,39533000,187670000,139380000,48290000
2278400000,1349300000,929080000,1856400000,1171400000,684990000,1422900000,954270000,468620000
851260000,516350000,334900000,305160000,172760000,132400000,384970000,230090000,154870000
391350000,189970000,201380000,219270000,114280000,104990000,261820000,141460000,120360000
3325700000,1610700000,1715000000,1356800000,702590000,654170000,1667600000,917500000,750070000
0,0,0,0,0,0,13842000,8866000,4976000
860190000,329630000,530560000,636420000,318990000,317430000,347580000,152400000,195180000
23971000,3872600,20098000,0,0,0,24173000,7215300,16957000
215330000,97198000,118130000,286920000,136750000,150170000,210720000,111020000,99702000
145630000,93668000,51963000,138400000,99584000,38814000,80837000,51770000,29068000
137310000,79183000,58127000,423630000,258050000,165590000,175760000,85787000,89974000
17506000,12319000,5187700,0,0,0,16922000,10476000,6445400
169870000,104900000,64976000,59513000,10300000,49213000,124580000,67410000,57166000
9860800000,6261600000,3599200000,11753000000,7544000000,4208800000,10232000000,6503000000,3728800000
1317700000,787710000,529960000,1160800000,723620000,437200000,803480000,467610000,335880000
294210000,180910000,113300000,334120000,193730000,140400000,302210000,174200000,128020000
38327000,29420000,8907300,129010000,88568000,40444000,0,0,0
2231900000,1651200000,580690000,2717100000,2054800000,662300000,1930500000,1345700000,584770000
105710000,73485000,32230000,86070000,58066000,28004000,97081000,60038000,37044000
117590000,32942000,84646000,52701000,20347000,32354000,69796000,43338000,26458000
632480000,411790000,220680000,1357500000,880060000,477400000,1030900000,647110000,383790000
1484900000,1013200000,471730000,1081300000,717240000,364110000,1325400000,888180000,437170000
377320000,257790000,119530000,273460000,155220000,118240000,96751000,70859000,25892000
30827000,25755000,5072000,14971000,7562000,7409200,14347000,8765200,5581500
100970000,67095000,33875000,192320000,156890000,35437000,0,0,0
712590000,456990000,255610000,339060000,235230000,103830000,281280000,195230000,86059000
89045000,44656000,44389000,86776000,44701000,42075000,42133000,25332000,16801000
751170000,450190000,300980000,420860000,232350000,188500000,1002400000,410360000,592010000
218260000,165780000,52477000,367420000,307020000,60400000,215210000,166160000,49045000
246810000,210790000,36014000,274360000,232560000,41809000,35032000,23174000,11859000
16201000,9607200,6593900,313250000,300450000,12801000,22008000,11333000,10675000
20245000,10295000,9949700,43127000,27308000,15819000,0,0,0
208020000,154210000,53812000,234260000,166840000,67418000,140800000,107020000,33785000
491930000,288840000,203080000,536110000,302300000,233800000,536880000,298840000,238040000
398590000,267010000,131580000,215830000,147640000,68193000,433170000,293740000,139430000
86980000,41284000,45696000,112770000,53217000,59548000,86727000,49158000,37569000
9650200,7501100,2149000,9445900,7862900,1583000,0,0,0
591050000,338650000,252390000,618260000,332910000,285350000,542410000,303970000,238450000
256260000,166940000,89317000,235140000,144740000,90400000,247680000,153980000,93706000
12738000,7977400,4760400,52414000,34950000,17463000,7228500,4668200,2560300
1025100000,584420000,440650000,592570000,344720000,247850000,752820000,430040000,322780000
192670000,163600000,29067000,172860000,116960000,55901000,119610000,52953000,66661000
189700000,106190000,83512000,646230000,333190000,313040000,329330000,172440000,156890000
94672000,42062000,52610000,169680000,95004000,74676000,138430000,85165000,53267000
454500000,317750000,136750000,472930000,339850000,133070000,236000000,178410000,57588000
47280000,31717000,15563000,50503000,43153000,7349700,0,0,0
2403300000,1413700000,989580000,2394800000,1378600000,1016200000,1366000000,769570000,596410000
260020000,187450000,72564000,395590000,273610000,121980000,452810000,291130000,161670000
83369000,12975000,70393000,155330000,14097000,141230000,187180000,59441000,127740000
21704000,21704000,0,52816000,27891000,24925000,30489000,17824000,12665000
0,0,0,16901000,13422000,3479300,42422000,34084000,8338100
563950000,347090000,216860000,691770000,427680000,264090000,344720000,213820000,130900000
42608000,37701000,4907600,61326000,43511000,17815000,264780000,145470000,119310000
108160000,57350000,50811000,146840000,103350000,43491000,113960000,56663000,57301000
105730000,44960000,60767000,75603000,35656000,39948000,122500000,65810000,56693000
241690000,133780000,107910000,562460000,341620000,220840000,276520000,153470000,123050000
204310000,119530000,84780000,538390000,325810000,212580000,482440000,313630000,168820000
225680000,134680000,91001000,175670000,106970000,68701000,263410000,182990000,80414000
447940000,348460000,99479000,57912000,32886000,25026000,667250000,372090000,295160000
24793000,19192000,5601700,8657000,7162900,1494100,0,0,0
1694700000,922290000,772450000,1703500000,969770000,733770000,1282100000,698840000,583240000
152420000,86112000,66305000,163700000,87044000,76658000,206570000,110180000,96384000
293120000,197070000,96054000,439100000,287040000,152070000,261630000,189410000,72221000
435770000,180530000,255240000,590880000,221960000,368920000,410060000,167420000,242640000
604900000,130040000,474860000,555340000,154640000,400700000,466900000,99604000,367290000
560140000,367810000,192330000,1101400000,504960000,596440000,608250000,409390000,198860000
12784000,5580200,7203800,13359000,8501700,4857200,38056000,19055000,19002000
24282000,12985000,11297000,37153000,17469000,19684000,28310000,11696000,16614000
606560000,429150000,177410000,349130000,251940000,97186000,325740000,233210000,92522000
1053600000,711560000,342050000,1323500000,863000000,460450000,917560000,555530000,362030000
334860000,211480000,123380000,314330000,214410000,99922000,242090000,161210000,80877000
5361000000,3404700000,1956400000,5853300000,3740000000,2113300000,4557900000,2970700000,1587300000
19668000,12903000,6764200,18941000,13233000,5708300,5357700,3611800,1745900
2230600000,1480800000,749740000,1841300000,1122900000,718410000,1100100000,709470000,390640000
0,0,0,0,0,0,20047000,14104000,5943100
2725000000,1603300000,1121600000,2789700000,1636300000,1153500000,2372000000,1493600000,878390000
1799300000,1134800000,664530000,1528800000,967290000,561470000,1676300000,1042800000,633480000
148440000,108550000,39894000,226530000,166240000,60293000,264840000,198780000,66058000
232280000,82410000,149870000,220520000,90010000,130510000,256920000,118840000,138080000
10502000000,6812100000,3689800000,10159000000,6604700000,3554300000,8972100000,5821400000,3150700000
