Intensity,Intensity L,Intensity H
19499000,15417000,4081300
8457200,3902700,4554500
9871200,5543100,4328100
8656300,4078000,4578300
16514000,7846200,8668100
36926000,17704000,19222000
56009000,32150000,23859000
9617200,4275300,5342000
17671000,10862000,6809600
11042000,6107000,4935000
11618000,5375200,6243000
14886000,6568000,8317600
6476300,3322600,3153700
6501500,2135200,4366200
9066500,3401400,5665100
15563000,6757000,8806100
10827000,5347500,5479600
11398000,4347900,7050200
6290400,2442300,3848100
43665000,17450000,26215000
5617100,2541200,3075800
9433500,5286200,4147300
5184600,2538500,2646200
9974100,4761900,5212200
8095900,3920500,4175300
2957900,1809700,1148200
14464000,7525100,6938500
5238600,2711100,2527500
5202800,2531300,2671500
11991000,5934600,6056600
37163000,7495200,29667000
17868000,9951000,7917400
12314000,5261600,7052200
21938000,9618100,12320000
6424700,2284700,4139900
3385600,795490,2590100
12900000,5736300,7163200
5105200,2414000,2691300
8348500,3558000,4790500
2730800,1272700,1458100
7584700,3329600,4255100
23100000,10122000,12977000
12784000,6198600,6585500
5621000,1924100,3696900
14816000,7954500,6861100
2498400,2127300,371090
8064700,2961600,5103100
22332000,10512000,11820000
67462000,33460000,34002000
7771000,3422600,4348500
12066000,5221000,6845000
11927000,4649200,7277500
11975000,6661500,5313300
29164000,13979000,15185000
11108000,5644300,5463300
29961000,15727000,14234000
104010000,50918000,53094000
12701000,6418900,6282300
5325400,2667300,2658100
54321000,29749000,24572000
82412000,40959000,41452000
18969000,6669200,12300000
10305000,6331600,3973200
23417000,12912000,10505000
10123000,4218700,5904000
7736200,3759800,3976300
41710000,20379000,21331000
43962000,18652000,25310000
18682000,9772400,8910000
5603500,2599100,3004500
26225000,14768000,11458000
4936200,2716600,2219700
5492500,4079600,1412900
5749700,2730500,3019300
10870000,6349100,4521300
23540000,13220000,10321000
17787000,10660000,7126800
28033000,14947000,13085000
4715900,2892300,1823600
2990300,1786000,1204300
8089900,5032800,3057100
14956000,9559900,5396500
10801000,4835400,5966000
4977700,2234400,2743400
13708000,5844800,7863300
11184000,5114000,6070400
14754000,7016100,7737600
7631500,2853800,4777700
4353900,1943300,2410500
1715000,800900,914080
5658100,2680800,2977300
7334900,3583900,3751000
1390900,710130,680780
14958000,6720500,8237600
6570900,3549300,3021600
15835000,7486600,8348600
14583000,6044900,8537900
7779100,5110000,2669000
3958700,1625500,2333200
32554000,22249000,10305000
6953900,4210900,2743000
15855000,9768500,6086200
9792000,6951500,2840500
8784400,3981100,4803300
14907000,7926700,6980700
11606000,7533100,4073300
4991400,3501500,1490000
5164700,2460600,2704200
2213200,801370,1411800
24711000,22640000,2071300
15322000,12456000,2865500
13564000,8952300,4611200
976490,441330,535160
2340400,1139400,1201000
6750900,3480900,3270000
10049000,5685200,4364000
17424000,9252200,8171900
16896000,7950700,8945400
3319000,1182200,2136800
3851900,3243300,608650
5505100,4239700,1265400
11730000,6477100,5252700
14019000,8315800,5702800
13297000,4118200,9178500
8837400,3573200,5264200
4278400,2642700,1635700
14075000,6203400,7872000
5052600,1780600,3272100
3494500,1219400,2275100
3427700,1871700,1556000
16053000,6423800,9629000
1846300,1453900,392390
11808000,8261800,3546300
3448400,2450000,998400
5022900,3154500,1868400
16657000,11459000,5197800
7411800,4692400,2719500
11300000,8558500,2741200
2912300,1457600,1454800
5036000,3524900,1511100
48848000,32123000,16725000
7083300,4721400,2361900
6920400,4471600,2448800
5257400,3664300,1593100
11111000,6884500,4226400
27508000,17293000,10215000
2694800,2197800,497020
12904000,9963400,2940200
12844000,9340800,3502900
2798500,1883500,914970
9790400,6854300,2936100
5483400,3725800,1757600
6117600,4140000,1977600
3373600,1496900,1876700
4521400,3708000,813460
35410000,25180000,10230000
8411100,4915400,3495800
7677800,2581000,5096800
7385400,3958500,3427000
12053000,8933800,3119000
6621000,4465200,2155800
6628500,3893400,2735100
4103300,2675900,1427400
5863700,3156400,2707300
1895000,951450,943530
16263000,9340800,6922700
11803000,8493000,3309700
10832000,6440500,4391100
3161900,2152600,1009300
15608000,8131100,7477300
1992900,807690,1185200
1934000,1001600,932420
8861200,4745700,4115500
3442500,1706400,1736100
12116000,5591400,6525000
4899100,2821300,2077800
5471900,2149600,3322300
4686100,2432400,2253700
22088000,11496000,10593000
1602400,792320,810070
7594400,5462400,2132000
18579000,10086000,8493600
15193000,7323100,7869800
6286100,2812700,3473300
5371100,2920700,2450400
19604000,11570000,8034300
7725600,3585100,4140500
15580000,8311800,7268300
2895300,1703000,1192300
19300000,9360800,9938900
5142800,2845400,2297400
20373000,6780500,13592000
8598800,4520000,4078900
7072600,2761700,4310900
15184000,10108000,5075800
13207000,9014300,4192700
5881900,4111400,1770500
12428000,6478100,5949500
8994700,5070500,3924200
25519000,19140000,6378900
23725000,19318000,4407700
2842500,2217200,625320
5754800,3587700,2167100
4287700,3289200,998450
7519700,6163500,1356300
7329900,5850900,1479100
2150400,1540200,610190
3696400,1846000,1850300
9574000,6195000,3379000
4700400,3495200,1205200
6521200,4858600,1662700
7310400,5222900,2087500
16725000,7213700,9511800
6749800,3902200,2847600
14662000,8419200,6242800
18766000,15539000,3226800
60769000,20573000,40196000
14682000,6032200,8649900
16570000,6643700,9926300
22720000,7388400,15331000
4757400,2057600,2699800
36477000,13774000,22703000
86345000,34975000,51369000
8035200,2940300,5095000
6785600,3337000,3448700
12547000,6645700,5901300
6826200,3211700,3614500
34170000,22283000,11887000
12782000,6436600,6345600
4892700,3427300,1465400
9194900,5845600,3349400
20648000,8563300,12084000
15945000,9542500,6402500
52896000,28488000,24409000
7737600,4151700,3585900
23553000,14795000,8758300
17746000,10328000,7418100
34574000,18166000,16408000
9163900,5112600,4051300
2960100,1269700,1690400
4583500,2748600,1834900
1572100,859390,712710
7394600,4602100,2792500
9763900,6341200,3422700
12875000,5616200,7259200
8542500,3780400,4762100
6415700,2880600,3535000
8817900,3910100,4907800
7340900,3392300,3948600
16260000,7270900,8988800
82953000,38876000,44077000
18661000,8357500,10303000
27645000,13220000,14425000
35233000,16241000,18992000
5108300,2668700,2439600
25659000,12074000,13585000
10456000,5034500,5422000
10445000,5074700,5370100
4462700,2078800,2383900
7143900,3501300,3642700
2699000,1169600,1529400
22844000,10141000,12702000
29014000,15038000,13977000
11938000,6327400,5610500
9061800,5496200,3565700
3854200,1881400,1972800
10446000,5245600,5200200
10314000,5214800,5099300
16035000,12975000,3059700
8143200,6588600,1554600
19953000,15846000,4107500
6392300,5274700,1117600
12855000,8975800,3879200
3703600,3027800,675810
14803000,8381700,6421000
5826300,4813300,1013000
7060600,6065800,994740
5644700,3800600,1844100
16977000,13991000,2986200
22792000,11954000,10838000
20997000,11625000,9371400
29948000,17941000,12007000
17120000,9360200,7759600
4603900,2506000,2097900
7212000,3317000,3895000
15996000,7805300,8190300
4373400,2704400,1669000
11805000,6771900,5032900
12819000,7123700,5695300
8756500,4793900,3962600
43268000,25872000,17396000
7236000,3626600,3609300
27203000,14658000,12544000
4157600,1963800,2193800
2264800,1242100,1022700
23694000,9946400,13748000
8050400,5269200,2781100
6106000,3360200,2745700
2045300,640570,1404700
3537400,1796100,1741200
14518000,11143000,3375000
6170400,3170800,2999600
96313000,35122000,61191000
12312000,5266800,7045600
5152400,2255600,2896800
13945000,5520700,8424500
14547000,4471000,10076000
4072400,1872700,2199800
2857000,1263900,1593100
6773900,2545200,4228700
2748000,1058500,1689600
2432900,910560,1522400
2134100,659240,1474800
25913000,13072000,12842000
20850000,10974000,9876000
12814000,8344800,4468800
53727000,38975000,14752000
12127000,6823000,5303600
10370000,6534800,3835500
32310000,16412000,15897000
10465000,7432000,3033400
7419600,4734300,2685300
13714000,9111600,4602100
138700000,92433000,46266000
4212300,2655300,1557000
9508200,6666200,2842000
5898600,4092200,1806400
10164000,7100300,3064000
16082000,11202000,4879400
46861000,33506000,13356000
24998000,10732000,14265000
6283500,1698900,4584600
16649000,11481000,5167800
19357000,13669000,5688300
8355400,2964200,5391200
17577000,6360500,11217000
11591000,8120400,3471100
41603000,26535000,15069000
22904000,13444000,9460500
8680100,5652000,3028100
6375200,365360,6009900
16456000,503190,15953000
13576000,10776000,2799700
21655000,17357000,4298200
7389200,5407900,1981300
9848300,7319800,2528500
3045700,810440,2235300
16218000,13827000,2390300
18620000,14908000,3711900
14091000,8293200,5797500
12569000,7195400,5373900
7171700,4639000,2532600
10390000,3912500,6477600
7846000,6611000,1235000
13418000,9104600,4313100
15971000,7449800,8521600
26614000,11660000,14954000
12634000,6329600,6304100
796770,436800,359970
3337300,1146500,2190900
11468000,7031300,4436700
7994600,4076000,3918600
8435400,1715800,6719600
1361000,205830,1155100
13811000,2688000,11124000
8913000,2508300,6404700
17117000,7206400,9910100
2324200,693000,1631200
22434000,5514400,16920000
15057000,5703100,9354200
13961000,4578700,9382500
17191000,9950300,7240300
5038800,2401300,2637500
10329000,5540200,4788800
19354000,9863700,9490600
20370000,10759000,9610600
5906300,2532300,3374000
5383400,1188700,4194800
4584500,1328700,3255800
7557700,2109100,5448600
12080000,7504700,4575400
13784000,9281400,4502700
3743600,2069000,1674700
8093500,3084500,5009000
10600000,3874300,6726100
9333800,3836100,5497700
31094000,12393000,18701000
11872000,5857000,6014500
5602300,2556400,3045900
12398000,4718200,7679300
16871000,7930700,8940700
23119000,12940000,10179000
24264000,21830000,2433800
10225000,9256700,968070
45582000,42792000,2790000
2511000,1404300,1106700
16771000,10373000,6397300
6321900,4260500,2061400
2799600,2017900,781670
19260000,12061000,7199200
43236000,30106000,13130000
4502300,2926400,1575900
3840000,2520700,1319300
11471000,8047100,3423700
32626000,22356000,10269000
31036000,19914000,11122000
2972800,1834800,1137900
19636000,11470000,8166000
4272200,3090900,1181300
9481000,6944800,2536100
30383000,4075200,26308000
52371000,41499000,10872000
31562000,19308000,12254000
4381200,2161400,2219700
15432000,10665000,4766500
19926000,13231000,6695300
36865000,26057000,10807000
5383700,3770500,1613100
25917000,16742000,9175200
5791100,2285500,3505600
29248000,18947000,10301000
4427700,3188700,1239000
14118000,4979000,9139500
3338800,1099200,2239600
4537400,1434500,3102900
10407000,3042400,7364600
9889400,4474600,5414700
11565000,3025600,8539600
8186700,2979500,5207200
14941000,4635700,10305000
6454800,2411900,4042900
28238000,7817000,20421000
1984700,1067200,917540
11244000,8465600,2777900
15801000,8722000,7078900
21014000,11369000,9644900
12032000,5987800,6044600
14478000,5964800,8513600
15234000,9428100,5805700
12938000,8082300,4855800
9053100,6204500,2848600
25922000,10340000,15583000
23148000,15843000,7304600
15046000,10611000,4434600
14063000,7441900,6621100
27484000,9923800,17560000
13991000,8022200,5968700
9496600,4070600,5426000
17406000,10292000,7113700
1661400,1040200,621220
13454000,8946800,4507300
7320000,2434800,4885200
18837000,5330900,13506000
60558000,50460000,10099000
32739000,27872000,4866400
8525100,5904700,2620400
6166800,5191100,975700
16750000,14602000,2148000
10549000,9165000,1383600
21579000,17561000,4018400
34804000,26561000,8243300
3096400,2892300,204080
19602000,15198000,4404300
14697000,10887000,3810000
20407000,17719000,2688000
6188400,4927400,1260900
138800000,119630000,19169000
29087000,15754000,13333000
26290000,10575000,15715000
10895000,4541700,6353600
11661000,4907100,6754000
12685000,7083800,5601500
11625000,5251500,6373000
38580000,31995000,6584700
24245000,21358000,2886600
50464000,14364000,36100000
30877000,25029000,5848000
20309000,15442000,4867000
10393000,8810700,1582800
51516000,43268000,8247400
16308000,13804000,2504100
5499100,3636900,1862200
167640000,145160000,22484000
2964300,2614900,349380
103280000,87778000,15499000
14035000,6857700,7176800
17389000,14061000,3327600
19275000,6794900,12481000
12227000,4840900,7386100
16839000,8611500,8227300
5910700,2005900,3904800
12843000,4791900,8051200
3939000,2299200,1639800
12220000,6912000,5307600
6803600,4684900,2118800
9807900,6079200,3728600
16950000,6706900,10244000
6811600,3109500,3702100
3881700,1923800,1957900
3444200,939560,2504600
16644000,7140100,9504200
5497700,3933500,1564300
8814700,4769200,4045400
5142700,1995700,3146900
8376400,3112500,5263900
5113500,1737300,3376200
9400600,3712600,5687900
8183400,3228300,4955100
3811600,1101200,2710400
9057300,4617600,4439700
10488000,5862700,4625800
9542700,2288100,7254600
15195000,3216700,11979000
11507000,4411700,7095700
13429000,4512500,8916800
3516500,665320,2851200
2920300,1643300,1277000
16964000,10884000,6080200
9014400,5126100,3888300
7879500,3044800,4834700
2922700,1019100,1903600
9487200,5113400,4373800
13579000,4238100,9340800
60165000,34099000,26067000
12480000,3275300,9204500
4.00E+06,895350,3104700
13770000,4557500,9212600
11958000,4837500,7120800
8541700,7337700,1204000
35444000,29862000,5582500
48022000,44728000,3294100
4211300,2132500,2078800
7212400,3359100,3853300
7001200,2293300,4707800
3111800,2159100,952680
6063100,1097300,4965700
34080000,30960000,3120000
17343000,10308000,7035600
15522000,10712000,4809800
73303000,65677000,7626000
6960000,5403600,1556400
25820000,18257000,7562700
22934000,20309000,2624800
11721000,8236200,3484700
9447300,8752400,694890
27164000,25200000,1964700
30856000,25245000,5610100
14414000,8770000,5643900
14847000,9503900,5342600
16149000,8315500,7833100
2139800,909420,1230400
3524000,1373300,2150700
4862300,3121800,1740500
27388000,13697000,13691000
12841000,6379700,6461700
6832200,3744000,3088200
48175000,26622000,21553000
195090000,101770000,93318000
39841000,20245000,19596000
